"customer_id","first_name","last_name","address","apt_number","state","city","zip_code","phone_number","email_address","membership_flag","country_id","campaign_id","sent_date","opened","clicked","converted","conversion_amount","unsubscribe","customer_campaign_id"
13351,Alice,Miller,"636 Maple Court",Apt 16B,Greater Manchester,Manchester,M1 2AB,+44 7039165677,alice.miller13635@example.com,"1",2,,,,,,,,
15739,Michael,Martin,"574 High Lane",Apt 8A,Greater London,London,SW1A 1AA,+44 7039173596,michael.martin17330@example.com,"0",2,,,,,,,,
12512,Benjamin,Rogers,"811 Baker Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7039181515,benjamin.rogers17321@example.com,"0",2,,,,,,,,
17957,Jack,Johnson,"173 Church Terrace","",West Midlands,Birmingham,B1 1AA,+44 7039189434,jack.johnson14815@example.com,"1",2,,,,,,,,
15276,Ruby,Roberts,"533 Station Court",Apt 9B,Greater London,London,SW1A 1AA,+44 7039197353,ruby.roberts15091@example.com,"0",2,,,,,,,,
15127,Elena,Taylor,"645 Bridge Way",Apt 18D,West Yorkshire,Leeds,LS1 4DY,+44 7039205272,elena.taylor15088@example.com,"1",2,,,,,,,,
16106,Ruby,Walker,"208 River Avenue",Apt 17A,Greater Manchester,Manchester,M1 2AB,+44 7039213191,ruby.walker15930@example.com,"1",2,,,,,,,,
17666,Benjamin,Carter,"576 Maple Drive","",Greater London,London,SW1A 1AA,+44 7039221110,benjamin.carter16183@example.com,"0",2,,,,,,,,
13483,Sophie,Parker,"150 Market Court",Apt 19D,West Yorkshire,Leeds,LS1 4DY,+44 7039229029,sophie.parker13297@example.com,"1",2,,,,,,,,
16478,Nora,Mitchell,"983 Market Court","",Greater London,London,SW1A 1AA,+44 7039236948,nora.mitchell13801@example.com,"0",2,,,,,,,,
17382,Emily,Martin,"232 Lake Court",Apt 16D,West Midlands,Birmingham,B1 1AA,+44 7039244867,emily.martin16881@example.com,"1",2,,,,,,,,
12789,Logan,Lewis,"13 Baker Drive",Apt 16D,Merseyside,Liverpool,L1 8JQ,+44 7039252786,logan.lewis17014@example.com,"1",2,,,,,,,,
16020,Elena,Taylor,"98 River Court",Apt 5C,West Yorkshire,Leeds,LS1 4DY,+44 7039260705,elena.taylor15255@example.com,"0",2,,,,,,,,
17222,Lily,Collins,"623 River Avenue",Apt 22A,Greater Manchester,Manchester,M1 2AB,+44 7039268624,lily.collins14184@example.com,"1",2,,,,,,,,
16803,Daniel,Thomas,"11 Park Lane",Apt 3D,West Yorkshire,Leeds,LS1 4DY,+44 7039276543,daniel.thomas13351@example.com,"1",2,,,,,,,,
13947,Emily,Adams,"417 Bridge Street",Apt 3D,Greater London,London,SW1A 1AA,+44 7039284462,emily.adams15739@example.com,"0",2,,,,,,,,
16758,Ella,Phillips,"601 Mill Road","",Jerusalem District,Jerusalem,"91000",+972 539292381,ella.phillips12512@example.com,"0",23,,,,,,,,
12719,Eva,Garcia,"911 Church Drive","",Merseyside,Liverpool,L1 8JQ,+44 7039300300,eva.garcia17957@example.com,"0",2,,,,,,,,
17647,Isabella,Baker,"286 King Terrace",Apt 3A,West Midlands,Birmingham,B1 1AA,+44 7039308219,isabella.baker15276@example.com,"0",2,,,,,,,,
14054,Ruby,Lewis,"544 Lake Street",Apt 4D,Merseyside,Liverpool,L1 8JQ,+44 7039316138,ruby.lewis15127@example.com,"1",2,,,,,,,,
12723,Ryan,Parker,"711 Cedar Court",Apt 4C,Greater London,London,SW1A 1AA,+44 7039324057,ryan.parker16106@example.com,"0",2,,,,,,,,
18033,Lucas,Phillips,"115 Maple Court",Apt 2C,Greater Manchester,Manchester,M1 2AB,+44 7039331976,lucas.phillips17666@example.com,"1",2,,,,,,,,
13845,Jack,Mitchell,"602 Mill Court",Apt 15B,Greater Manchester,Manchester,M1 2AB,+44 7039339895,jack.mitchell13483@example.com,"0",2,,,,,,,,
15837,Oliver,Davies,"345 King Road","",West Midlands,Birmingham,B1 1AA,+44 7039347814,oliver.davies16478@example.com,"0",2,,,,,,,,
12628,James,Taylor,"62 Queen Court",Apt 12A,Merseyside,Liverpool,L1 8JQ,+44 7039355733,james.taylor17382@example.com,"0",2,,,,,,,,
13177,Charlotte,Smith,"162 Mill Drive",Apt 6B,Utrecht,Utrecht,"3511",+31 639363652,charlotte.smith12789@example.com,"1",5,,,,,,,,
14317,Charlotte,Brown,"700 Church Court",Apt 20D,Merseyside,Liverpool,L1 8JQ,+44 7039371571,charlotte.brown16020@example.com,"1",2,,,,,,,,
16295,Nora,Turner,"679 Park Lane",Apt 14C,West Midlands,Birmingham,B1 1AA,+44 7039379490,nora.turner17222@example.com,"0",2,,,,,,,,
13602,Laura,Perez,"270 Church Way","",Merseyside,Liverpool,L1 8JQ,+44 7039387409,laura.perez16803@example.com,"0",2,,,,,,,,
16895,Owen,Lewis,"179 Maple Drive","",Merseyside,Liverpool,L1 8JQ,+44 7039395328,owen.lewis13947@example.com,"0",2,,,,,,,,
17295,Ava,Green,"226 Lake Drive","",West Midlands,Birmingham,B1 1AA,+44 7039403247,ava.green16758@example.com,"0",2,,,,,,,,
13504,Sophie,Davies,"202 Station Court",Apt 20B,Provence-Alpes-Côte d'Azur,Marseille,"13001",+33 639411166,sophie.davies12719@example.com,"0",3,,,,,,,,
13422,Chloe,Nelson,"799 Baker Court",Apt 4D,West Yorkshire,Leeds,LS1 4DY,+44 7039419085,chloe.nelson17647@example.com,"0",2,,,,,,,,
15264,Eva,King,"795 King Court","",Greater London,London,SW1A 1AA,+44 7039427004,eva.king14054@example.com,"1",2,,,,,,,,
16432,Lucas,Baker,"640 Cedar Road","",Provence-Alpes-Côte d'Azur,Marseille,"13001",+33 639434923,lucas.baker12723@example.com,"1",3,,,,,,,,
13816,Maya,Brown,"226 Park Terrace","",Merseyside,Liverpool,L1 8JQ,+44 7039442842,maya.brown18033@example.com,"1",2,,,,,,,,
14518,Sarah,Green,"281 Park Street",Apt 19D,Greater London,London,SW1A 1AA,+44 7039450761,sarah.green13845@example.com,"1",2,,,,,,,,
13882,Charlotte,Lewis,"259 Park Avenue",Apt 24A,Greater Manchester,Manchester,M1 2AB,+44 7039458680,charlotte.lewis15837@example.com,"1",2,,,,,,,,
15937,Ava,Davies,"68 Main Way",Apt 3C,Berlin,Berlin,"10115",+49 1539466599,ava.davies12628@example.com,"0",6,,,,,,,,
12923,Sarah,Mitchell,"634 Bridge Way",Apt 6A,West Yorkshire,Leeds,LS1 4DY,+44 7039474518,sarah.mitchell13177@example.com,"0",2,,,,,,,,
17453,Samuel,Rogers,"522 High Street",Apt 15B,Greater Manchester,Manchester,M1 2AB,+44 7039482437,samuel.rogers14317@example.com,"1",2,,,,,,,,
15766,Ryan,Edwards,"787 Maple Avenue","",West Midlands,Birmingham,B1 1AA,+44 7039490356,ryan.edwards16295@example.com,"1",2,,,,,,,,
15300,Daniel,Walker,"981 Garden Avenue","",West Yorkshire,Leeds,LS1 4DY,+44 7039498275,daniel.walker13602@example.com,"1",2,,,,,,,,
13348,Ethan,Edwards,"852 Spring Court",Apt 18A,West Midlands,Birmingham,B1 1AA,+44 7039506194,ethan.edwards16895@example.com,"0",2,,,,,,,,
14592,Mia,Wilson,"833 Victoria Court",Apt 9C,Merseyside,Liverpool,L1 8JQ,+44 7039514113,mia.wilson17295@example.com,"0",2,,,,,,,,
14792,Ella,Adams,"188 Spring Lane",Apt 4D,West Yorkshire,Leeds,LS1 4DY,+44 7039522032,ella.adams13504@example.com,"1",2,,,,,,,,
17030,Daniel,Phillips,"910 Church Road","",Merseyside,Liverpool,L1 8JQ,+44 7039529951,daniel.phillips13422@example.com,"0",2,,,,,,,,
12420,Hannah,Martin,"558 Maple Drive","",Greater London,London,SW1A 1AA,+44 7039537870,hannah.martin15264@example.com,"1",2,,,,,,,,
14427,Maya,Martin,"895 Hill Court",Apt 18D,Greater Manchester,Manchester,M1 2AB,+44 7039545789,maya.martin16432@example.com,"1",2,,,,,,,,
12519,Emily,Allen,"535 Market Court",Apt 3B,North Rhine-Westphalia,Cologne,"50667",+49 1539553708,emily.allen13816@example.com,"1",6,,,,,,,,
13359,James,Thomas,"958 River Lane",Apt 1C,West Midlands,Birmingham,B1 1AA,+44 7039561627,james.thomas14518@example.com,"0",2,,,,,,,,
14138,Chloe,Martin,"350 King Lane","",Merseyside,Liverpool,L1 8JQ,+44 7039569546,chloe.martin13882@example.com,"0",2,,,,,,,,
15297,Eva,Cook,"166 Market Drive",Apt 16B,Greater Manchester,Manchester,M1 2AB,+44 7039577465,eva.cook15937@example.com,"1",2,,,,,,,,
13876,Nathan,Green,"953 King Way",Apt 13B,West Yorkshire,Leeds,LS1 4DY,+44 7039585384,nathan.green12923@example.com,"1",2,,,,,,,,
12740,Ryan,Clark,"73 Lake Street",Apt 11C,Greater Manchester,Manchester,M1 2AB,+44 7039593303,ryan.clark17453@example.com,"0",2,,,,,,,,
17086,Emma,King,"114 Cedar Street","",Merseyside,Liverpool,L1 8JQ,+44 7039601222,emma.king15766@example.com,"0",2,,,,,,,,
13806,Thomas,Young,"64 High Court",Apt 6D,Greater Manchester,Manchester,M1 2AB,+44 7039609141,thomas.young15300@example.com,"1",2,,,,,,,,
18096,Logan,Carter,"175 Victoria Drive",Apt 12D,Greater London,London,SW1A 1AA,+44 7039617060,logan.carter13348@example.com,"1",2,,,,,,,,
13587,Noah,Evans,"88 High Street",Apt 6D,Greater Manchester,Manchester,M1 2AB,+44 7039624979,noah.evans14592@example.com,"1",2,,,,,,,,
12856,Owen,Taylor,"436 King Way",Apt 10C,Merseyside,Liverpool,L1 8JQ,+44 7039632898,owen.taylor14792@example.com,"0",2,,,,,,,,
13419,Matthew,Scott,"395 Station Way",Apt 23C,Southern Denmark,Odense,"5000",+45 39640817,matthew.scott12394@example.com,"1",19,,,,,,,,
17509,Eva,Johnson,"885 Bridge Avenue","",Greater London,London,SW1A 1AA,+44 7039648736,eva.johnson17030@example.com,"1",2,,,,,,,,
16900,Benjamin,Collins,"400 Hill Street",Apt 11C,Nicosia,Nicosia,"1010",+357 939656655,benjamin.collins12420@example.com,"0",20,,,,,,,,
13689,Alice,Cook,"327 Church Avenue",Apt 18C,West Yorkshire,Leeds,LS1 4DY,+44 7039664574,alice.cook14427@example.com,"1",2,,,,,,,,
13755,Lucas,Scott,"258 King Lane",Apt 6D,North Rhine-Westphalia,Cologne,"50667",+49 1539672493,lucas.scott12519@example.com,"1",6,,,,,,,,
16104,Nathan,Wright,"173 Oak Lane",Apt 13D,Greater London,London,SW1A 1AA,+44 7039680412,nathan.wright13359@example.com,"1",2,,,,,,,,
13259,William,Perez,"776 Garden Terrace","",West Midlands,Birmingham,B1 1AA,+44 7039688331,william.perez14138@example.com,"0",2,,,,,,,,
16248,Ryan,Scott,"157 Main Court",Apt 1B,Merseyside,Liverpool,L1 8JQ,+44 7039696250,ryan.scott15297@example.com,"1",2,,,,,,,,
15612,James,Parker,"504 Lake Lane",Apt 15A,Greater Manchester,Manchester,M1 2AB,+44 7039704169,james.parker13876@example.com,"0",2,,,,,,,,
15787,James,Carter,"559 Station Lane","",Provence-Alpes-Côte d'Azur,Marseille,"13001",+33 639712088,james.carter12740@example.com,"1",3,,,,,,,,
16595,Owen,Baker,"360 Hill Avenue","",West Midlands,Birmingham,B1 1AA,+44 7039720007,owen.baker17086@example.com,"1",2,,,,,,,,
13260,Thomas,Campbell,"795 Maple Street","",Greater Manchester,Manchester,M1 2AB,+44 7039727926,thomas.campbell13806@example.com,"1",2,,,,,,,,
15821,Emily,Collins,"608 Garden Lane","",Greater Manchester,Manchester,M1 2AB,+44 7039735845,emily.collins18096@example.com,"1",2,,,,,,,,
18088,Elena,Turner,"661 River Avenue",Apt 15A,Greater Manchester,Manchester,M1 2AB,+44 7039743764,elena.turner13587@example.com,"1",2,,,,,,,,
16685,Clara,Wright,"52 River Way","",West Midlands,Birmingham,B1 1AA,+44 7039751683,clara.wright12856@example.com,"0",2,,,,,,,,
13193,Oliver,Collins,"818 Station Court",Apt 15A,West Midlands,Birmingham,B1 1AA,+44 7039759602,oliver.collins13419@example.com,"1",2,,,,,,,,
13212,Liam,Evans,"581 Bridge Road",Apt 19D,West Midlands,Birmingham,B1 1AA,+44 7039767521,liam.evans17509@example.com,"1",2,,,,,,,,
14801,Lily,Turner,"410 Park Terrace",Apt 10C,West Midlands,Birmingham,B1 1AA,+44 7039775440,lily.turner16900@example.com,"1",2,,,,,,,,
16380,Adam,Lewis,"451 Garden Lane","",Merseyside,Liverpool,L1 8JQ,+44 7039783359,adam.lewis13689@example.com,"0",2,,,,,,,,
16921,Maya,Wilson,"176 Victoria Way",Apt 15D,Greater Manchester,Manchester,M1 2AB,+44 7039791278,maya.wilson13755@example.com,"0",2,,,,,,,,
15193,James,Mitchell,"254 Baker Drive",Apt 19C,Greater London,London,SW1A 1AA,+44 7039799197,james.mitchell16104@example.com,"0",2,,,,,,,,
14027,Oliver,Hall,"432 Oak Way","",Greater Manchester,Manchester,M1 2AB,+44 7039807116,oliver.hall13259@example.com,"1",2,,,,,,,,
16179,William,Taylor,"988 Station Street",Apt 8D,Greater London,London,SW1A 1AA,+44 7039815035,william.taylor16248@example.com,"1",2,,,,,,,,
15473,Owen,Adams,"239 Station Way",Apt 20A,Greater London,London,SW1A 1AA,+44 7039822954,owen.adams15612@example.com,"1",2,,,,,,,,
17425,Ruby,Wilson,"699 Oak Road",Apt 7B,West Midlands,Birmingham,B1 1AA,+44 7039830873,ruby.wilson15787@example.com,"1",2,,,,,,,,
18169,Grace,Garcia,"479 Oak Avenue",Apt 15D,West Yorkshire,Leeds,LS1 4DY,+44 7039838792,grace.garcia16595@example.com,"1",2,,,,,,,,
18126,Matthew,Turner,"336 Cedar Way",Apt 22C,Greater Manchester,Manchester,M1 2AB,+44 7039846711,matthew.turner13260@example.com,"1",2,,,,,,,,
16688,Ryan,Reed,"312 Mill Court","",West Yorkshire,Leeds,LS1 4DY,+44 7039854630,ryan.reed15821@example.com,"0",2,,,,,,,,
16982,Maya,Rogers,"386 Oak Way","",West Midlands,Birmingham,B1 1AA,+44 7039862549,maya.rogers18088@example.com,"1",2,,,,,,,,
15330,Ryan,Adams,"737 King Court","",Greater Manchester,Manchester,M1 2AB,+44 7039870468,ryan.adams16685@example.com,"1",2,,,,,,,,
17186,Sophie,Allen,"582 Station Way",Apt 23C,Merseyside,Liverpool,L1 8JQ,+44 7039878387,sophie.allen13193@example.com,"0",2,,,,,,,,
13685,Laura,Baker,"965 Maple Court",Apt 17B,Greater Manchester,Manchester,M1 2AB,+44 7039886306,laura.baker13212@example.com,"1",2,,,,,,,,
16776,Lily,King,"78 Baker Avenue","",Greater London,London,SW1A 1AA,+44 7039894225,lily.king14801@example.com,"1",2,,,,,,,,
13980,Zoe,Allen,"337 River Street",Apt 2B,West Midlands,Birmingham,B1 1AA,+44 7039902144,zoe.allen16380@example.com,"0",2,,,,,,,,
13352,Leo,Adams,"912 Market Court","",West Yorkshire,Leeds,LS1 4DY,+44 7039910063,leo.adams16921@example.com,"0",2,,,,,,,,
15553,Nathan,Morris,"983 Maple Lane",Apt 12B,Merseyside,Liverpool,L1 8JQ,+44 7039917982,nathan.morris15193@example.com,"1",2,,,,,,,,
15886,Nathan,Davies,"765 Victoria Drive","",Greater Manchester,Manchester,M1 2AB,+44 7039925901,nathan.davies14027@example.com,"0",2,,,,,,,,
17203,Alice,Garcia,"456 Station Drive",Apt 1C,Greater Manchester,Manchester,M1 2AB,+44 7039933820,alice.garcia16179@example.com,"0",2,,,,,,,,
12607,Charlotte,Davies,"932 Maple Way",Apt 22B,Greater London,London,SW1A 1AA,+44 7039941739,charlotte.davies15473@example.com,"0",2,,,,,,,,
17459,Jacob,Rogers,"591 Maple Street","",West Midlands,Birmingham,B1 1AA,+44 7039949658,jacob.rogers17425@example.com,"1",2,,,,,,,,
12772,Joseph,Lewis,"829 Station Avenue","",West Yorkshire,Leeds,LS1 4DY,+44 7039957577,joseph.lewis18169@example.com,"1",2,,,,,,,,
16561,James,Davies,"618 King Road","",West Yorkshire,Leeds,LS1 4DY,+44 7039965496,james.davies18126@example.com,"1",2,,,,,,,,
14121,Laura,Anderson,"524 Mill Court","",West Midlands,Birmingham,B1 1AA,+44 7039973415,laura.anderson16688@example.com,"1",2,,,,,,,,
12371,Joseph,Morgan,"190 Lake Terrace",Apt 3B,Greater Manchester,Manchester,M1 2AB,+44 7039981334,joseph.morgan16982@example.com,"1",2,,,,,,,,
17119,Isabella,Allen,"128 Queen Avenue","",West Yorkshire,Leeds,LS1 4DY,+44 7039989253,isabella.allen15330@example.com,"0",2,,,,,,,,
17620,Maya,Davies,"734 High Road",Apt 2A,Greater Manchester,Manchester,M1 2AB,+44 7039997172,maya.davies17186@example.com,"0",2,,,,,,,,
12824,Alice,Young,"176 Baker Street",Apt 21A,West Midlands,Birmingham,B1 1AA,+44 7040005091,alice.young13685@example.com,"1",2,,,,,,,,
14710,Michael,Carter,"379 Church Lane","",Merseyside,Liverpool,L1 8JQ,+44 7040013010,michael.carter16776@example.com,"1",2,,,,,,,,
16120,Liam,Rogers,"46 Main Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7040020929,liam.rogers13980@example.com,"0",2,,,,,,,,
14624,Henry,King,"585 High Road",Apt 5B,Greater Manchester,Manchester,M1 2AB,+44 7040028848,henry.king13352@example.com,"1",2,,,,,,,,
16171,Leo,Nelson,"317 King Court","",West Yorkshire,Leeds,LS1 4DY,+44 7040036767,leo.nelson15553@example.com,"1",2,,,,,,,,
12536,Ryan,Morris,"104 Baker Road",Apt 16C,Greater Manchester,Manchester,M1 2AB,+44 7040044686,ryan.morris15886@example.com,"0",2,,,,,,,,
13690,Alexander,Johnson,"749 High Avenue","",Greater London,London,SW1A 1AA,+44 7040052605,alexander.johnson17203@example.com,"1",2,,,,,,,,
17934,Grace,Lewis,"450 Oak Court","",CA,Los Angeles,"90012",+1 472-848-2532,grace.lewis12607@example.com,"1",1,,,,,,,,
14642,Jacob,Nelson,"856 Garden Court","",Merseyside,Liverpool,L1 8JQ,+44 7040068443,jacob.nelson17459@example.com,"1",2,,,,,,,,
12602,Mia,Green,"678 Lake Avenue","",Coimbra,Coimbra,"3000-001",+351 940076362,mia.green12772@example.com,"0",12,,,,,,,,
16753,Owen,Miller,"36 High Court",Apt 17A,West Yorkshire,Leeds,LS1 4DY,+44 7040084281,owen.miller16561@example.com,"1",2,,,,,,,,
17737,Nora,Taylor,"920 Lake Street",Apt 19D,Greater London,London,SW1A 1AA,+44 7040092200,nora.taylor14121@example.com,"1",2,,,,,,,,
13464,Olivia,Mitchell,"482 Oak Street","",Zurich,Zurich,"8001",+41 740100119,olivia.mitchell12371@example.com,"1",9,,,,,,,,
12667,Grace,Nelson,"893 Cedar Terrace",Apt 8B,Merseyside,Liverpool,L1 8JQ,+44 7040108038,grace.nelson17119@example.com,"0",2,,,,,,,,
12498,Amelia,Turner,"514 Queen Way",Apt 1A,Greater Manchester,Manchester,M1 2AB,+44 7040115957,amelia.turner17620@example.com,"1",2,,,,,,,,
14537,Zoe,Wilson,"59 Bridge Terrace","",Merseyside,Liverpool,L1 8JQ,+44 7040123876,zoe.wilson12824@example.com,"1",2,,,,,,,,
17279,Amelia,Young,"41 Cedar Way",Apt 16C,Greater Manchester,Manchester,M1 2AB,+44 7040131795,amelia.young14710@example.com,"1",2,,,,,,,,
14251,Ryan,Edwards,"575 High Avenue","",West Midlands,Birmingham,B1 1AA,+44 7040139714,ryan.edwards16120@example.com,"0",2,,,,,,,,
12446,Joseph,Smith,"514 Church Avenue",Apt 11B,West Midlands,Birmingham,B1 1AA,+44 7040147633,joseph.smith14624@example.com,"0",2,,,,,,,,
12631,Ruby,Scott,"374 Park Road","",West Midlands,Birmingham,B1 1AA,+44 7040155552,ruby.scott16171@example.com,"0",2,,,,,,,,
14234,David,Carter,"996 High Drive",Apt 6B,Île-de-France,Paris,"75011",+33 640163471,david.carter12536@example.com,"0",3,,,,,,,,
14975,Zoe,Edwards,"221 Bridge Court","",West Yorkshire,Leeds,LS1 4DY,+44 7040171390,zoe.edwards13690@example.com,"1",2,,,,,,,,
13853,Leo,Garcia,"256 Bridge Street","",Merseyside,Liverpool,L1 8JQ,+44 7040179309,leo.garcia17934@example.com,"1",2,,,,,,,,
16773,Oliver,Lewis,"541 Victoria Terrace",Apt 9D,Greater Manchester,Manchester,M1 2AB,+44 7040187228,oliver.lewis14642@example.com,"1",2,,,,,,,,
16430,Jacob,Hall,"246 Garden Road","",Provence-Alpes-Côte d'Azur,Marseille,"13001",+33 640195147,jacob.hall12602@example.com,"1",3,,,,,,,,
16793,Jack,Evans,"363 Church Court",Apt 2A,West Yorkshire,Leeds,LS1 4DY,+44 7040203066,jack.evans16753@example.com,"1",2,,,,,,,,
18130,Samuel,Parker,"535 Queen Road",Apt 9C,West Midlands,Birmingham,B1 1AA,+44 7040210985,samuel.parker17737@example.com,"1",2,,,,,,,,
17614,Sophie,Perez,"125 Victoria Lane",Apt 3A,Greater London,London,SW1A 1AA,+44 7040218904,sophie.perez13464@example.com,"1",2,,,,,,,,
13858,Logan,Adams,"324 Cedar Street",Apt 13A,Uusimaa,Espoo,"2100",+358 440226823,logan.adams12667@example.com,"1",24,,,,,,,,
14856,Eva,Cook,"776 Oak Way","",Berlin,Berlin,"10115",+49 1540234742,eva.cook12498@example.com,"1",6,,,,,,,,
14089,Michael,Green,"189 Cedar Lane",Apt 9B,West Midlands,Birmingham,B1 1AA,+44 7040242661,michael.green14537@example.com,"0",2,,,,,,,,
15478,Thomas,Davies,"836 Oak Lane","",West Yorkshire,Leeds,LS1 4DY,+44 7040250580,thomas.davies17279@example.com,"0",2,,,,,,,,
16413,Leo,King,"356 Spring Way",Apt 14A,West Midlands,Birmingham,B1 1AA,+44 7040258499,leo.king14251@example.com,"1",2,,,,,,,,
13810,Jack,Smith,"104 Baker Terrace",Apt 5B,Greater London,London,SW1A 1AA,+44 7040266418,jack.smith12446@example.com,"0",38,,,,,,,,
16416,Elena,Walker,"545 Cedar Court",Apt 22B,Uusimaa,Espoo,"2100",+358 440274337,elena.walker12631@example.com,"0",24,,,,,,,,
13006,Nora,Perez,"832 High Terrace",Apt 8C,Greater London,London,SW1A 1AA,+44 7040282256,nora.perez14234@example.com,"0",2,,,,,,,,
17986,Alice,King,"656 Lake Street",Apt 19B,Greater London,London,SW1A 1AA,+44 7040290175,alice.king14975@example.com,"0",2,,,,,,,,
12454,Emma,Cook,"426 Mill Street",Apt 3B,West Midlands,Birmingham,B1 1AA,+44 7040298094,emma.cook13853@example.com,"1",2,,,,,,,,
14910,Ryan,Lewis,"781 Oak Lane","",West Yorkshire,Leeds,LS1 4DY,+44 7040306013,ryan.lewis16773@example.com,"0",2,,,,,,,,
16243,Leo,Lewis,"203 Garden Court","",Merseyside,Liverpool,L1 8JQ,+44 7040313932,leo.lewis16430@example.com,"1",2,,,,,,,,
13878,Charlotte,Campbell,"348 Spring Way",Apt 4C,West Yorkshire,Leeds,LS1 4DY,+44 7040321851,charlotte.campbell16793@example.com,"0",2,,,,,,,,
16934,Joseph,Green,"637 Cedar Terrace",Apt 10B,Greater Manchester,Manchester,M1 2AB,+44 7040329770,joseph.green18130@example.com,"1",2,,,,,,,,
15994,Laura,Phillips,"724 Mill Terrace","",Greater London,London,SW1A 1AA,+44 7040337689,laura.phillips17614@example.com,"0",2,,,,,,,,
14547,Benjamin,Parker,"22 Queen Terrace",Apt 24A,West Midlands,Birmingham,B1 1AA,+44 7040345608,benjamin.parker13858@example.com,"1",2,,,,,,,,
16052,Amelia,Hall,"603 Victoria Way",Apt 8C,West Yorkshire,Leeds,LS1 4DY,+44 7040353527,amelia.hall14856@example.com,"1",2,,,,,,,,
15113,Oliver,Miller,"853 Church Terrace","",Greater London,London,SW1A 1AA,+44 7040361446,oliver.miller14089@example.com,"1",2,,,,,,,,
12475,Joseph,Campbell,"713 Maple Street","",Merseyside,Liverpool,L1 8JQ,+44 7040369365,joseph.campbell15478@example.com,"0",2,,,,,,,,
16542,Hannah,Morris,"115 River Drive",Apt 11D,Greater London,London,SW1A 1AA,+44 7040377284,hannah.morris16413@example.com,"0",2,,,,,,,,
18042,Noah,Clark,"287 Spring Drive",Apt 3C,North Rhine-Westphalia,Cologne,"50667",+49 1540385203,noah.clark13810@example.com,"1",6,,,,,,,,
16563,Leo,Clark,"369 River Lane",Apt 16B,Greater Manchester,Manchester,M1 2AB,+44 7040393122,leo.clark16416@example.com,"1",2,,,,,,,,
17201,Jacob,Green,"684 Garden Road",Apt 2B,Merseyside,Liverpool,L1 8JQ,+44 7040401041,jacob.green13006@example.com,"0",2,,,,,,,,
17520,Alexander,Adams,"477 Garden Road",Apt 11B,West Yorkshire,Leeds,LS1 4DY,+44 7040408960,alexander.adams17986@example.com,"1",2,,,,,,,,
13923,Nathan,Wilson,"896 Lake Street",Apt 17C,Valencian Community,Valencia,"46001",+34 640416879,nathan.wilson12454@example.com,"0",10,,,,,,,,
16412,Nathan,Smith,"600 Queen Road",Apt 4A,Greater London,London,SW1A 1AA,+44 7040424798,nathan.smith14910@example.com,"1",2,,,,,,,,
17205,Lily,Lewis,"739 King Road",Apt 17B,West Midlands,Birmingham,B1 1AA,+44 7040432717,lily.lewis16243@example.com,"1",2,,,,,,,,
17534,Owen,Rogers,"829 Victoria Avenue",Apt 10D,Greater London,London,SW1A 1AA,+44 7040440636,owen.rogers13878@example.com,"1",2,,,,,,,,
15335,Nathan,Collins,"888 Park Avenue","",Greater Manchester,Manchester,M1 2AB,+44 7040448555,nathan.collins16934@example.com,"0",2,,,,,,,,
16737,Ethan,Morris,"755 Garden Court","",West Yorkshire,Leeds,LS1 4DY,+44 7040456474,ethan.morris15994@example.com,"0",2,,,,,,,,
15066,Ruby,Morris,"657 River Way","",West Yorkshire,Leeds,LS1 4DY,+44 7040464393,ruby.morris14547@example.com,"0",2,,,,,,,,
17206,Liam,Wright,"675 Bridge Street",Apt 6B,West Midlands,Birmingham,B1 1AA,+44 7040472312,liam.wright16052@example.com,"1",2,,,,,,,,
17785,Jacob,Rogers,"71 Baker Terrace",Apt 14A,West Yorkshire,Leeds,LS1 4DY,+44 7040480231,jacob.rogers15113@example.com,"0",2,,,,,,,,
16932,Logan,Mitchell,"746 High Lane",Apt 21C,Bavaria,Munich,"80331",+49 1540488150,logan.mitchell12475@example.com,"1",6,,,,,,,,
16363,Noah,Carter,"786 Main Avenue",Apt 23A,West Yorkshire,Leeds,LS1 4DY,+44 7040496069,noah.carter16542@example.com,"1",2,,,,,,,,
14830,Henry,Phillips,"785 Spring Street",Apt 8D,Greater London,London,SW1A 1AA,+44 7040503988,henry.phillips18042@example.com,"1",2,,,,,,,,
17244,Elena,Taylor,"534 Hill Terrace",Apt 19B,Merseyside,Liverpool,L1 8JQ,+44 7040511907,elena.taylor16563@example.com,"1",2,,,,,,,,
15355,Lucas,Campbell,"823 Maple Lane","",Greater Manchester,Manchester,M1 2AB,+44 7040519826,lucas.campbell17201@example.com,"0",2,,,,,,,,
15598,Joseph,Walker,"718 Hill Court",Apt 18D,West Midlands,Birmingham,B1 1AA,+44 7040527745,joseph.walker17520@example.com,"0",2,,,,,,,,
15637,Sarah,Martin,"365 Maple Court",Apt 22C,West Yorkshire,Leeds,LS1 4DY,+44 7040535664,sarah.martin13923@example.com,"1",2,,,,,,,,
16848,Lily,King,"447 Garden Terrace",Apt 9A,West Midlands,Birmingham,B1 1AA,+44 7040543583,lily.king16412@example.com,"1",2,,,,,,,,
15678,Matthew,Wright,"467 Spring Drive",Apt 19C,Merseyside,Liverpool,L1 8JQ,+44 7040551502,matthew.wright17205@example.com,"1",2,,,,,,,,
